order_item_id	order_id	order_item_name	order_item_type
6763	774198	COD Fee	fee
6764	774203	Natural Hair Growth Oil -Veganic Organic Natural Hair Growth	line_item
6766	774203	Speed post	shipping
6768	774203	COD Fee	fee
6769	774209	Mini 800LM COB LED Flashlight Work Light USB Rechargeable Torch Keychain Lamp	line_item
6770	774209	COD Fee	fee
6771	774209	Speed post	shipping
6772	774210	US Organic Sea Buckthorn Oil, 100% Pure Certified USDA Organic, 2 oz	line_item
6774	774210	Courier	shipping
6775	774210	COD Fee	fee
6776	774212	Lips Pink Fresh Fast Lightening Bleaching Cream Balm Treatment Remove Dark Lips	line_item
6778	774212	Speed post	shipping
6779	774212	COD Fee	fee
6780	774216	Christmas Silicone Fondant Mold Cake Chocolate Decorating Baking Mould Tools DIY	line_item
6781	774216	COD Fee	fee
6782	774216	Speed post	shipping
6783	774217	PT2399 Microphone  Plate Reverberation Board No Preamplifier for  6V-15V	line_item
6784	774217	COD Fee	fee
6785	774217	Speed post	shipping
6786	774218	Wall Mount Bracket For Alexa Echo Dot 2nd Generation Sperker - White	line_item
6787	774218	Courier	shipping
6807	774220	Large-Eye Plastic Sewing Needles Yarn Sewing, Learning Needles for DIY 2.76 inch (20 Pieces)	line_item
6808	774220	Stitch Markers Locking type 50 Nos Mixed Color Plastic for Hand Knitting Wool Sewing Crochet Clip Knitting Crochet Markers	line_item
6809	774220	Plastic Needle Wholesale Large Eye needle 100 Nos for Wool Sewing Embroidery Tapestry Cross Darning Stitchery Craft Choose length - 9cm	line_item
6810	774220	Plastic Needle Wholesale Large Eye needle 100 Nos for Wool Sewing Embroidery Tapestry Cross Darning Stitchery Craft Choose length - 15cm	line_item
6811	774220	Circular Knitting Needle Stainless Steel with Steel Wire Lace 1 Piece 80 cm length Size 6 to Size 16 Choose size - Size 6	line_item
6812	774220	Circular Knitting Needle Stainless Steel with Steel Wire Lace 1 Piece 80 cm length Size 6 to Size 16 Choose size - Size 7	line_item
6813	774220	Circular Knitting Needle Stainless Steel with Steel Wire Lace 1 Piece 80 cm length Size 6 to Size 16 Choose size - Size 8	line_item
6831	774220	-₹5,015 fee	fee
6833	774222	BORUiT V10 LED Keychain EDC Flashlight Type-C Rechargeable V3 Torch Work Light	line_item
6834	774222	Speed post	shipping
6835	774223	SP107E/SP108E/SP511E/SP601E WS2812b WS2811 SK6812 IC led Pixel Strip Controller	line_item
6836	774223	Courier	shipping
6837	774226	For RAV463 HTR-3067 Remote Replacement Video Receiver Power Amplifier	line_item
6838	774226	Bluedart/DTDC Express	shipping
6841	774227	Golf Wrist Swing	line_item
6842	774227	Speed post	shipping
6843	774257	Scar Removal Spray,Medical Grade Smoothing for Pregnancy Surgical Scars Burns✔	line_item
6845	774257	Speed post	shipping
6846	774257	COD Fee	fee
6847	774259	Extra Strength Yellow Peeling Oil Lightening Exfoliating Dark Skin for Body Face	line_item
6849	774259	Speed post	shipping
6933	774259	COD Fee	fee
6850	774260	BORUiT V10 LED Keychain EDC Flashlight Type-C Rechargeable V3 Torch Work Light	line_item
6852	774260	Speed post	shipping
6865	774260	Processing fee	fee
6853	774261	Blue Lotus Flowers Nymphaea Caerulea 100% Dried Organic Flowers Hand-picked 10g	line_item
6854	774261	Speed post	shipping
6855	774262	Blue Lotus Flowers Nymphaea Caerulea 100% Dried Organic Flowers Hand-picked 10g	line_item
6856	774262	COD Fee	fee
6857	774262	Courier	shipping
6862	774264	Scar Removal Cream Repairing Burn Scratch Pimples Scars For All Skin	line_item
6863	774264	COD Fee	fee
6864	774264	Speed post	shipping
6866	774266	Original DJI Mavic Mini Mini2 Body Shell Middle Frame Bottom Upper Battery Cover	line_item
6867	774266	COD Fee	fee
6868	774266	Speed post	shipping
6869	774267	O2 Oxygen Sensor For 2001-2011 Toyota Camry RAV4 Highlander 98-05 Lexus GS300	line_item
6870	774267	COD Fee	fee
6871	774267	Bluedart/DTDC Express	shipping
6872	774268	5PCS Permanent Tattoo Removal Cream Painless Maximum Strength Eyebrow Remover	line_item
6873	774268	COD Fee	fee
6874	774268	Courier	shipping
6881	774273	Original DJI Mavic Mini Mini2 Body Shell Middle Frame Bottom Upper Battery Cover	line_item
6882	774273	COD Fee	fee
6883	774273	Bluedart/DTDC Express	shipping
6884	774274	Turmeric Face Serum Oil Tumeric Oil Whitening Ance blemish Corrector Dark Spots~	line_item
6885	774274	COD Fee	fee
6886	774274	Courier	shipping
6887	774275	PCIe Cable RGB Extension Cable PSU PC Cables Durable Addressable Extension RGB	line_item
6888	774275	Bluedart/DTDC Express	shipping
6889	774276	BORUiT V10 LED Keychain EDC Flashlight Type-C Rechargeable V3 Torch Work Light	line_item
6890	774276	COD Fee	fee
6891	774276	Speed post	shipping
6892	774277	35mm 40mm Hinge Hole Drilling Guide Locator Holes Opener Template Model Door Cab	line_item
6893	774277	Speed post	shipping
6896	774277	COD Fee	fee
6897	774278	Men's Grey Coverage Bar Shampoo Hair Darkening Black Soap for Grey Hair A++ - 1 Piece	line_item
6898	774278	Processing fee	fee
6899	774278	Speed post	shipping
6900	774279	REN Advanced Collagen Boost Anti Aging Serum, Reduces Wrinkle Face Serum	line_item
6901	774279	COD Fee	fee
6902	774279	Speed post	shipping
6903	774280	10 Replacement Trackpoint Cap Mouse Point Stick Nipple for HP Laptop Keyboard	line_item
6904	774280	Speed post	shipping
6905	774281	Lightning to Dual Lightning Adapter Charging Cable with Built-In Ring Holder Headphone Frequency Adapter Cable For Charging And Listening To Songs	line_item
6906	774281	Bluedart/DTDC Express	shipping
6907	774282	Ear Ringing Relieving Ear Drops Tinnitus Deafness Ear Swelling Discharge Otitis	line_item
6908	774282	Speed post	shipping
6914	774285	BORUiT V10 LED Keychain EDC Flashlight Type-C Rechargeable V3 Torch Work Light	line_item
6915	774285	COD Fee	fee
6916	774285	Speed post	shipping
6917	774286	BORUiT V10 LED Keychain EDC Flashlight Type-C Rechargeable V3 Torch Work Light	line_item
6918	774286	COD Fee	fee
6919	774286	Speed post	shipping
6934	774293	20g Hair Follicle Treat Folliculitis Skin Inflammation Antibacterial Ointment	line_item
6935	774293	Speed post	shipping
6936	774294	Car Coat Hanger Rack Universal Wood Color Metal Organizer Headrest Back	line_item
6937	774294	COD Fee	fee
6938	774294	Bluedart/DTDC Express	shipping
6939	774295	Natural Hair Growth Oil -Veganic Organic Natural Hair Growth	line_item
6940	774295	COD Fee	fee
6941	774295	Courier	shipping
6942	774304	Pure Seaweed Alga Mask Whitening Moisturizing Acne Remove Hyrdating Face Mask	line_item
6943	774304	COD Fee	fee
6944	774304	Bluedart/DTDC Express	shipping
6947	774306	Upgrade Quick Repair of Cavities Caries Removal of Plaque Stains Toothpaste 60g	line_item
6948	774306	COD Fee	fee
6949	774306	Speed post	shipping
6962	774320	Original Mini3 Propeller For DJI Mini 3 Low Noise Propellers Blades with Screws	line_item
6963	774320	Bluedart/DTDC Express	shipping
6964	774321	Natural Hair Growth Oil -Veganic Organic Natural Hair Growth	line_item
6965	774321	COD Fee	fee
6966	774321	Speed post	shipping
6967	774322	Long-lasting Hair-like Eyebrows Make Up Tool Stick-On Tattoo False Waterproof	line_item
6968	774322	COD Fee	fee
6969	774322	Speed post	shipping
6970	774323	13X3 Lace Frontal Wig 28In Long Straight Hair Heat Resistant Fiber Synthetic Wig	line_item
6971	774323	COD Fee	fee
6972	774323	Speed post	shipping
6973	774330	Camera Mount Brackets Base for Camera C33 Security Dome IP Camera Mount	line_item
6974	774330	COD Fee	fee
6975	774330	Speed post	shipping
6976	774332	500g Premium Black Tartary Buckwheat Tea Healthy Organic Herbal Tea Hei Ku Qiao	line_item
6977	774332	COD Fee	fee
6978	774332	Speed post	shipping
6979	774333	BORUiT V10 LED Keychain EDC Flashlight Type-C Rechargeable V3 Torch Work Light	line_item
6980	774333	Bluedart/DTDC Express	shipping
6981	774334	BORUiT V10 LED Keychain EDC Flashlight Type-C Rechargeable V3 Torch Work Light	line_item
6983	774334	Bluedart/DTDC Express	shipping
6984	774334	Processing fee	fee
6985	774339	Original DJI Mavic Mini Mini2 Body Shell Middle Frame Bottom Upper Battery Cover	line_item
6986	774339	COD Fee	fee
6987	774339	Bluedart/DTDC Express	shipping
6988	774340	Scar Removal Spray,Medical Grade Smoothing for Pregnancy Surgical Scars Burns✔	line_item
6989	774340	Speed post	shipping
6990	774341	BORUiT V10 LED Keychain EDC Flashlight Type-C Rechargeable V3 Torch Work Light	line_item
6992	774341	Bluedart/DTDC Express	shipping
7079	774341	COD Fee	fee
6999	774344	USB Power Cable for Amazon Echo Dot (3rd & 4th Gen Only), Echo Dot with Clock, Echo Dot Kids Edition, Echo Show 5, Echo Spot, Fire TV Cube	line_item
7001	774344	Speed post	shipping
7002	774344	Processing fee	fee
7026	774351	BLUE LOTUS Nymphaea Caerulea Hand Picked Dried Flower Natural Herbal Tea 5g	line_item
7027	774351	Courier	shipping
7060	774357	BORUiT V10 LED Keychain EDC Flashlight Type-C Rechargeable V3 Torch Work Light	line_item
7061	774357	Processing fee	fee
7062	774357	Speed post	shipping
7063	774359	Mini LED flashlight key chain USB rechargeable 8-speed work lights camping light	line_item
7064	774359	Bluedart/DTDC Express	shipping
7065	774360	Drone Dropping Payload Delivery Thrower Air Dropper for DJI Mini 3 Pro Mavic 3	line_item
7066	774360	COD Fee	fee
7067	774360	Bluedart/DTDC Express	shipping
7068	774361	SP621E Bluetooth Pixel Controller For WS2811 WS2812B WS2813 IC LED Strip light	line_item
7069	774361	Speed post	shipping
7070	774362	Brand-New CPU GPU Fans for AERO 15 OLED 17 RX7G RP77 RP75W VGA Fan Cooler	line_item
7071	774362	Bluedart/DTDC Express	shipping
7072	774363	BORUiT V10 LED Keychain EDC Flashlight Type-C Rechargeable V3 Torch Work Light	line_item
7073	774363	Courier	shipping
7074	774367	3.7V 2600mAh New RC Drone Battery Uav Stable For E88 Mini For Replacement	line_item
7075	774367	COD Fee	fee
7076	774367	Speed post	shipping
7077	774368	5 in 1 ZL ZR L SL SR Button Key Ribbon Flex Cable for Switch Joy Con Controller	line_item
7078	774368	Courier	shipping
7080	774369	Female 5.5X2.5mm to male 4-Pin Cable Lead Just a 4-Pin cable for power supply	line_item
7081	774369	Speed post	shipping
7082	774370	Scar Removal Cream Repairing Burn Scratch Pimples Scars For All Skin	line_item
7083	774370	COD Fee	fee
7084	774370	Speed post	shipping
7085	774371	BORUiT V10 LED Keychain EDC Flashlight Type-C Rechargeable V3 Torch Work Light	line_item
7086	774371	COD Fee	fee
7087	774371	Bluedart/DTDC Express	shipping
7088	775328	PC Sync Terminal Cap / Battery Grip Covers For Fujifilm X-T1 X-T2 X-T3   hot	line_item
7089	775328	Speed post	shipping
7090	775331	For Lenovo USB-C Cable 4X90U90619	line_item
7091	775331	COD Fee	fee
7092	775331	Courier	shipping
7093	775340	20ml Ear Ringing Treatment Oil Ear Ringing Tinnitus Relief Drops Tinnitus Oil T6	line_item
7094	775340	COD Fee	fee
7095	775340	Speed post	shipping
7096	775341	1PC 2023 Hair Tonic Spray,Polygonum Multiflorums Hair Serum 30ml Growth W0Q0	line_item
7097	775341	Speed post	shipping
7098	775342	1PC 2023 Hair Tonic Spray,Polygonum Multiflorums Hair Serum 30ml Growth W0Q0	line_item
7099	775342	COD Fee	fee
7100	775342	Speed post	shipping
7101	775343	3 in 1 Flex Cable PTZ Flat Cable for Mavic Mini and Mini 2 Gimbal Repair Part	line_item
7102	775343	COD Fee	fee
7103	775343	Courier	shipping
7104	775344	BLUE LOTUS Nymphaea Caerulea Hand Picked Dried Flower Natural Herbal Tea 5g	line_item
7105	775344	COD Fee	fee
7106	775344	Speed post	shipping
7107	775345	Battery Door Cover Lid Cap For Nikon D700 Digital Camera Repair Part Accessories	line_item
7108	775345	Speed post	shipping
7109	775350	3.7V 2600mAh New RC Drone Battery Uav Stable For E88 Mini For Replacement	line_item
7110	775350	COD Fee	fee
7111	775350	Speed post	shipping
7112	775352	Laptop DC Tip Converter 5.5 x 2.1mm female To 4.0 x 1.7mm male for HP Compaq & Others	line_item
7113	775352	Speed post	shipping
7114	775353	Original DJI Mavic Mini Mini2 Body Shell Middle Frame Bottom Upper Battery Cover	line_item
7115	775353	COD Fee	fee
7116	775353	Speed post	shipping
7117	775354	49mm to 77mm 49-77 49-77mm 49mm-77mm Stepping Step Up Filter Ring Adapter	line_item
7118	775354	COD Fee	fee
7119	775354	Speed post	shipping
7120	775355	Botox Stock Solution Face Anti-Aging Serum Firming Lifting Skin Remove Wrinkles	line_item
7122	775355	Courier	shipping
7138	775355	COD Fee	fee
7123	775356	Cooked Pu-erh Tea Loose Leaf Ripened Tea Yunnan Black Puer Tea China Bulk Health	line_item
7124	775356	COD Fee	fee
7125	775356	Courier	shipping
7126	775357	50+ Carolina Reaper Chili Pepper Seeds Hottest Peppers Seed Vegetable Organic	line_item
7127	775357	Speed post	shipping
7128	775370	100% NATURAL BATANA OIL 4oz FROM HONDURAS | ALL HAIR TYPES	line_item
7129	775370	COD Fee	fee
7130	775370	Speed post	shipping
7131	775379	4 Standard OTDR- Adapter Metal Optical Fiber Convertor for FC/SC/ST/LC for Indus	line_item
7132	775379	COD Fee	fee
7133	775379	Bluedart/DTDC Express	shipping
7134	775380	Collagen Boost Anti Aging Serum Limited Time Discount Last Day	line_item
7135	775380	COD Fee	fee
7136	775380	Bluedart/DTDC Express	shipping
7139	775381	Protein Earpads Ear Pads Cushion for Plantronic BLACKWIRE 5220 5210 7225 Headset	line_item
7140	775381	Bluedart/DTDC Express	shipping
7141	775395	BLUE LOTUS Nymphaea Caerulea Hand Picked Dried Flower Natural Herbal Tea 5g	line_item
7142	775395	Speed post	shipping
7143	775396	Original Mini3 Propeller For DJI Mini 3 Low Noise Propellers Blades with Screws	line_item
7144	775396	Speed post	shipping
7145	775399	Natural Hair Growth Oil -Veganic Organic Natural Hair Growth	line_item
7146	775399	COD Fee	fee
7147	775399	Speed post	shipping
7150	775403	Original DJI Mavic Mini Mini2 Body Shell Middle Frame Bottom Upper Battery Cover	line_item
7151	775403	Bluedart/DTDC Express	shipping
7152	775543	Organic Ear Support Elixir Tinnitus Relief for Ringing Ear Discomfort Ear Drops	line_item
7153	775543	Speed post	shipping
7154	775549	Men's Grey Coverage Bar Shampoo Hair Darkening Black Soap for Grey Hair A++ - 1 Piece	line_item
7155	775549	Courier	shipping
7156	775553	100% Pure Ceylon ALBA Grade Cinnamon Sticks Organic Sri Lanka Finest Quality Oz	line_item
7157	775553	Speed post	shipping
7158	775558	Permanent Tattoo Removal Cream Painless Maximum Strength Removal Tattoo Eraser	line_item
7159	775558	Speed post	shipping
7160	775560	Original Mini3 Propeller For DJI Mini 3 Low Noise Propellers Blades with Screws	line_item
7161	775560	Speed post	shipping
7162	775561	Cooked Pu-erh Tea Loose Leaf Ripened Tea Yunnan Black Puer Tea China Bulk Health	line_item
7163	775561	Courier	shipping
7164	775567	LM1875T mono boom level power 20W amplifier board speaker power amplifier PCB production DIY kit LM1875	line_item
7165	775567	Courier	shipping
7166	775568	50mm Titanium Diaphragm Headphone Speaker Driver For Logitech G Pro X Headset	line_item
7167	775568	Speed post	shipping
7168	775569	Bluetooth 5.2 Headset Wireless Earbuds Earphones Stereo Single Open ear Earbuds	line_item
7169	775569	Speed post	shipping
7172	775570	USB Boost Converter for Amazon Echo Dot (3rd & 4th Gen Only), Echo Dot with Clock, Echo Dot Kids Edition, Echo Show 5, Echo Spot, Fire TV Cube	line_item
7173	775570	Speed post	shipping
7174	775571	False Teeth Upper & Lower Dental Veneers Dentures Tooth Covers set Snap On + box	line_item
7175	775571	Speed post	shipping
7176	775573	1pc Multifunctional Car Steering Wheel Organizer, Auto Steering Wheel Desk, Lapt	line_item
7178	775573	Courier	shipping
7181	775573	COD Fee	fee
7179	775591	Arthritis Compression Gloves For Rheumatoid Osteoarthritis Raynaud's Pain Relief	line_item
7180	775591	Speed post	shipping
7182	775745	USB Power Cable for Amazon Echo Dot (3rd & 4th Gen Only), Echo Dot with Clock, Echo Dot Kids Edition, Echo Show 5, Echo Spot, Fire TV Cube	line_item
7184	775745	Speed post	shipping
7185	775745	COD Fee	fee
7186	778257	Men's Grey Coverage Bar Shampoo Hair Darkening Black Soap for Grey Hair A++ - 1 Piece	line_item
7187	778257	COD Fee	fee
7188	778257	Speed post	shipping
7192	778381	BORUiT V10 LED Keychain EDC Flashlight Type-C Rechargeable V3 Torch Work Light	line_item
7193	778381	Processing fee	fee
7194	778381	Bluedart/DTDC Express	shipping
7195	778382	BORUiT V10 LED Keychain EDC Flashlight Type-C Rechargeable V3 Torch Work Light	line_item
7196	778382	COD Fee	fee
7197	778382	Courier	shipping
7198	778383	Laptop LCD Bezel Screen Display Cover For Macbooks A1706 A1708 A1989 A2159	line_item
7200	778383	Speed post	shipping
7201	778383	freeshipping	coupon
7203	778383	Processing fee	fee
7204	778389	Magnetic Gunsmith Level Scope Magnetic Level Small Bubble Spirit Level Tool	line_item
7205	778389	Bluedart/DTDC Express	shipping
7206	778403	BLUE LOTUS Hand Picked Dried Flower 100% Organic Ceylon Nymphaea Caerulea 25grams	line_item
7207	778403	Speed post	shipping
7208	778409	18V / 21V Li-ion Battery Quick Charger Charge for Makita BL1850 Power Tools US	line_item
7209	778409	Speed post	shipping
7210	778410	Integrated Circuit IC Tester Meter Maintenance Tester for w/LCD Digital Display	line_item
7211	778410	Speed post	shipping
7212	778433	Tattoo Removal Cream Natural Safe Bleaching Corrector Pigment Cleaning Liquid#33	line_item
7213	778433	Extra fee for COD	fee
7214	778433	Amount to Pay at the time of delivery	fee
7215	778433	Bluedart/DTDC Express	shipping
7216	778435	Blue Lotus Flower Herbal Tea Nymphaea Caerulea 100% Organic Herbal 20g	line_item
7217	778435	Extra fee for COD	fee
7218	778435	Amount to Pay at the time of delivery	fee
