order_item_id	order_item_name	order_item_type	order_id
11086	Economy	shipping	1093418
11087	Exceptional Portable 3.5mm Pillow Speaker: Immerse Yourself in Audio Comfort for MP3, MP4, iPod, and Phone	line_item	1093419
11088	Extra fee for COD	fee	1093419
11089	2% discount	fee	1093419
11090	Amount to Pay at the time of delivery	fee	1093419
11091	Economy	shipping	1093419
11103	Network Card BT4.0 for Dell DW1901 AR5B22 2.4+5G Dual-Band Wifi Wireless WLAN	line_item	1093466
11104	Extra fee for COD	fee	1093466
11105	2% discount	fee	1093466
11106	Amount to Pay at the time of delivery	fee	1093466
11107	Priority	shipping	1093466
11108	Blue Lotus Nymphaea Caerulea Handpicked Dried Flower for Natural Herbal Tea	line_item	1093467
11109	Extra fee for COD	fee	1093467
11110	2% discount	fee	1093467
11111	Amount to Pay at the time of delivery	fee	1093467
11112	Economy	shipping	1093467
11119	Powerful Skin Birthmark Removal Oil for Lightening Face Hyperpigmentation	line_item	1093470
11120	2% discount	fee	1093470
11121	Priority	shipping	1093470
11128	Exceptional Portable 3.5mm Pillow Speaker: Immerse Yourself in Audio Comfort for MP3, MP4, iPod, and Phone	line_item	1093471
11129	2% discount	fee	1093471
11130	Economy	shipping	1093471
11131	Drone Accessory: Essential Wrap Sticker Skin Decal for DJI Mini 3 RC Remote Control	line_item	1093474
11132	Extra fee for COD	fee	1093474
11133	2% discount	fee	1093474
11134	Amount to Pay at the time of delivery	fee	1093474
11135	Economy	shipping	1093474
11136	Premium Instax Photo Sticker Film: 20 Sheets for FujiFilm Instax Mini 8/9/11/25/7s Instant Cameras, Vibrant and Long-Lasting Memories	line_item	1093475
11137	Extra fee for COD	fee	1093475
11138	2% discount	fee	1093475
11139	Amount to Pay at the time of delivery	fee	1093475
11140	Economy	shipping	1093475
11141	Ear Patch Corrector Veneer Ear Change Ear Correction Vertical Version from US 6PCS	line_item	1093476
11142	2% discount	fee	1093476
11143	Economy	shipping	1093476
11147	Luminous Waterproof Motorcycle Handlebar Digital Clock Thermometer Speedometer	line_item	1093478
11148	Extra fee for COD	fee	1093478
11149	2% discount	fee	1093478
11150	Amount to Pay at the time of delivery	fee	1093478
11151	Economy	shipping	1093478
11152	Instant Hair Darkening: Natural Plant Bubble Dye for Gray Hair Coverage	line_item	1093479
11153	Extra fee for COD	fee	1093479
11154	2% discount	fee	1093479
11155	Amount to Pay at the time of delivery	fee	1093479
11156	Priority	shipping	1093479
11157	Xiaomi Mijia Wireless Bluetooth Smart Speaker	line_item	1093480
11158	2% discount	fee	1093480
11159	Priority	shipping	1093480
11160	Vitiligo Treatment: White Spot Removal Antibacterial Spray for Leukoplakia A	line_item	1093481
11161	Extra fee for COD	fee	1093481
11162	2% discount	fee	1093481
11163	Amount to Pay at the time of delivery	fee	1093481
11164	Economy	shipping	1093481
11168	Sugar Baby Glow Up Pads Turmeric & Kojic Acid: Radiant Skin, Dark Spot Eraser	line_item	1093485
11169	2% discount	fee	1093485
11170	Economy	shipping	1093485
11174	East Naturhus Premium Korean Red Ginseng Root Slices: Grade AA+ Panax Tonic for Enhanced Vitality	line_item	1093489
11175	Exceptional Grade Red Korean Ginseng Roots: Enhance Vitality with Nature's Finest	line_item	1093489
11176	Organic Honeysuckle (Lonicera japonica) Dried Buds Flower Tea Herb for Infusions - 250g	line_item	1093489
11177	Angelic Aromatics: Pure Organic Angelica Whole Root Herbal Tea for Inner Balance and Vitality	line_item	1093489
11179	Priority	shipping	1093489
11180	Godox AK-R21 Projection Attachment for Flash AD200 Pro AD100Pro V1, Enhance Creative Lighting	line_item	1093490
11181	Extra fee for COD	fee	1093490
11182	2% discount	fee	1093490
11183	Amount to Pay at the time of delivery	fee	1093490
11184	Economy	shipping	1093490
11185	Godox AK-R21 Projection Attachment for Flash AD200 Pro AD100Pro V1, Enhance Creative Lighting	line_item	1093491
11186	2% discount	fee	1093491
11187	Economy	shipping	1093491
11191	Precision 20cm Brass Straight Ruler - Multifunctional DIY Drawing Tool for Students and Artists	line_item	1093493
11192	2% discount	fee	1093493
11193	Priority	shipping	1093493
11197	Active Natto Powder Starter Culture for Bacillus Subtilis: 10g Per Packet	line_item	1093496
11198	Economy	shipping	1093496
11199	Universal USB-C Laptop Charger Adapter for Dell, Asus, HP, Acer & Lenovo: 100W Fast Charging Converter - 4.0-1.7mm	line_item	1093497
11200	2% discount	fee	1093497
11201	Economy	shipping	1093497
11202	Authentic Thai Iced Hot Milk Tea Instant Powder 3-in-1: Indulge in the Authentic Thai Tea Experience	line_item	1093498
11203	Extra fee for COD	fee	1093498
11204	2% discount	fee	1093498
11205	Amount to Pay at the time of delivery	fee	1093498
11206	Priority	shipping	1093498
11207	Automate Your Home: Tuya Smart Bluetooth Fingerbot Button Pusher for Alexa & Google Assistant	line_item	1093499
11208	Extra fee for COD	fee	1093499
11209	2% discount	fee	1093499
11210	Amount to Pay at the time of delivery	fee	1093499
11211	Economy	shipping	1093499
11222	All Natural Organic Blue Lotus Nymphaea Caerulea Dried Herbal Tea Flower, 13G	line_item	1093502
11223	Extra fee for COD	fee	1093502
11224	2% discount	fee	1093502
11225	Amount to Pay at the time of delivery	fee	1093502
11226	Economy	shipping	1093502
11227	Exceptional Cold-White Body Skin Whitening Lotion for a Radiant Glow	line_item	1093507
11228	Extra fee for COD	fee	1093507
11229	Gift wrapper	fee	1093507
11230	2% discount	fee	1093507
11231	Amount to Pay at the time of delivery	fee	1093507
11232	Economy	shipping	1093507
11233	Organic Dried Apricot Seeds: 100% Natural, Gluten-Free, and Vegan Treat	line_item	1093511
11234	Extra fee for COD	fee	1093511
11235	Gift wrapper	fee	1093511
11236	2% discount	fee	1093511
11237	Amount to Pay at the time of delivery	fee	1093511
11238	Economy	shipping	1093511
11239	Complete Replacement LCD Back Cover, Bezel, Palmrest, and Bottom Case for Dell Inspiron 15 3565 3567 Laptops	line_item	1093512
11240	Gift wrapper	fee	1093512
11241	2% discount	fee	1093512
11242	Priority	shipping	1093512
11243	Potent 6-Year-Old Ginseng Whole Roots | Premium Panax Hairy Red Ginseng for Revitalization	line_item	1093513
11244	2% discount	fee	1093513
11245	Economy	shipping	1093513
11246	3ML Pheromone Perfume Body Spray Attract Boy/Girl Scented Water Androstenone	line_item	1093518
11247	Extra fee for COD	fee	1093518
11248	2% discount	fee	1093518
11249	Amount to Pay at the time of delivery	fee	1093518
11250	Economy	shipping	1093518
11251	Effective Melasma & Freckle Removal Cream: Brighten Skin & Even Skin Tone	line_item	1093519
11252	2% discount	fee	1093519
11253	Priority	shipping	1093519
11254	Blue Lotus Nymphaea Caerulea Dried Flower Herbal Tea, 100% Organic, 6g	line_item	1093520
11255	2% discount	fee	1093520
11256	Economy	shipping	1093520
11259	East Naturhus Premium Korean Red Ginseng Root Slices: Grade AA+ Panax Tonic for Enhanced Vitality	line_item	1093523
11260	Exceptional Grade Red Korean Ginseng Roots: Enhance Vitality with Nature's Finest	line_item	1093523
11261	Organic Honeysuckle (Lonicera japonica) Dried Buds Flower Tea Herb for Infusions - 250g	line_item	1093523
11262	Angelic Aromatics: Pure Organic Angelica Whole Root Herbal Tea for Inner Balance and Vitality	line_item	1093523
11263	Extra fee for COD	fee	1093523
11265	Amount to Pay at the time of delivery	fee	1093523
11266	Priority	shipping	1093523
11272	Fade Away Scars: Medical-Grade Scar Removal Spray for Pregnancy, Surgery, and Burns.	line_item	1093526
11273	2% discount	fee	1093526
11274	Priority	shipping	1093526
11275	BORUiT V10 LED Keychain Flashlight: Compact, Rechargeable EDC Light for Everyday Use	line_item	1093528
11276	2% discount	fee	1093528
11277	Economy	shipping	1093528
11278	Sakura Japanese Shampoo for Hair Growth: Japan's No. 1 Formula for Stronger, Healthier Hair.	line_item	1093529
11279	Gift wrapper	fee	1093529
11280	2% discount	fee	1093529
11281	Priority	shipping	1093529
11282	East Naturhus Premium Korean Red Ginseng Root Slices: Grade AA+ Panax Tonic for Enhanced Vitality	line_item	1093533
11283	Exceptional Grade Red Korean Ginseng Roots: Enhance Vitality with Nature's Finest	line_item	1093533
11284	Organic Honeysuckle (Lonicera japonica) Dried Buds Flower Tea Herb for Infusions - 250g	line_item	1093533
11285	Angelic Aromatics: Pure Organic Angelica Whole Root Herbal Tea for Inner Balance and Vitality	line_item	1093533
11286	Extra fee for COD	fee	1093533
11287	2% discount	fee	1093533
11288	Amount to Pay at the time of delivery	fee	1093533
11289	Priority	shipping	1093533
11290	Professional Strength Green Grass Spray Paint (59 mL) for Revitalizing Lawns & Gardens	line_item	1093534
11291	2% discount	fee	1093534
11292	Economy	shipping	1093534
11293	Liberty Air 2 Pro Wireless Bluetooth Headphones: Immersive Sound for Work, Travel & Exercise	line_item	1093535
11295	Economy	shipping	1093535
11296	Universal Car Steering Wheel Remote Control Stalk Button for Bluetooth Radio & GPS Navigation	line_item	1093536
11297	2% discount	fee	1093536
11298	Priority	shipping	1093536
11321	Vertical Ear Correction Patches: 6-Piece Set for Discreet Ear Shaping & Contouring.	line_item	1093540
11322	Economy	shipping	1093540
11323	2-Stage Dental Braces Teeth Trainer: Align Your Teeth and Achieve a Beautiful Smile.	line_item	1093541
11324	2% discount	fee	1093541
11325	Priority	shipping	1093541
11326	Indulge in Authentic Indonesian Flavors: Indomie Mieghetti Bolognese Noodle	line_item	1093542
11327	Priority	shipping	1093542
11330	Premium Polarizing Horizontal Polarizer Film for Watch Calculator LCD Display Repair (L1B5)	line_item	1093544
11331	2% discount	fee	1093544
11332	Economy	shipping	1093544
11356	Acupuncture Therapy Hair Gua Sha Massager Comb for Scalp Meridian Stimulation & Hair Growth	line_item	1093559
11357	Extra fee for COD	fee	1093559
11358	2% discount	fee	1093559
11359	Amount to Pay at the time of delivery	fee	1093559
11360	Economy	shipping	1093559
11366	Biancat Skin Revitalizing Bee Venom Gel: Revitalize Your Skin with Nature's Remedy	line_item	1093562
11367	Extra fee for COD	fee	1093562
11368	2% discount	fee	1093562
11369	Amount to Pay at the time of delivery	fee	1093562
11370	Economy	shipping	1093562
11371	Biancat Skin Revitalizing Bee Venom Gel: Revitalize Your Skin with Nature's Remedy	line_item	1093563
11372	2% discount	fee	1093563
11373	Economy	shipping	1093563
11374	Biancat Skin Revitalizing Bee Venom Gel: Revitalize Your Skin with Nature's Remedy	line_item	1093564
11375	Extra fee for COD	fee	1093564
11376	2% discount	fee	1093564
11377	Amount to Pay at the time of delivery	fee	1093564
11378	Economy	shipping	1093564
11379	Nokia WiFi Beacon 1.1: Extend Your Wi-Fi Coverage with Powerful Dual-Band Mesh Networking	line_item	1093570
11380	Extra fee for COD	fee	1093570
11381	2% discount	fee	1093570
11382	Amount to Pay at the time of delivery	fee	1093570
11383	Economy	shipping	1093570
11384	Hilarious Halloween Old Man Mask - Super Soft Latex for Scary & Fun Costume Parties	line_item	1093577
11385	2% discount	fee	1093577
11386	Priority	shipping	1093577
11387	Potent 6-Year-Old Ginseng Whole Roots | Premium Panax Hairy Red Ginseng for Revitalization	line_item	1093581
11388	2% discount	fee	1093581
11389	Economy	shipping	1093581
11390	Accelerate Growth: JAPAN XXXL Pennis Enlargement Gel for Enhanced Length and Girth	line_item	1093582
11391	Extra fee for COD	fee	1093582
11392	2% discount	fee	1093582
11393	Amount to Pay at the time of delivery	fee	1093582
11394	Priority	shipping	1093582
11395	Complete Smile Transformation: Upper & Lower Snap-On Dental Veneers for a Confident Grin	line_item	1093590
11396	Extra fee for COD	fee	1093590
11397	2% discount	fee	1093590
11398	Amount to Pay at the time of delivery	fee	1093590
11399	Economy	shipping	1093590
11400	Blue Lotus Nymphaea Caerulea Dried Flower Herbal Tea, 100% Organic, 6g	line_item	1093591
11401	Extra fee for COD	fee	1093591
11402	2% discount	fee	1093591
11403	Amount to Pay at the time of delivery	fee	1093591
11404	Economy	shipping	1093591
11418	Super Fast 25W Type-C to Type-C PD PPS Cable for Samsung Galaxy S21, S20, Note 20 Ultra & More	line_item	1093609
11419	Priority	shipping	1093609
11428	Blue Lotus Nymphaea Caerulea Dried Flower Herbal Tea, 100% Organic, 6g	line_item	1093611
11429	2% discount	fee	1093611
11430	Economy	shipping	1093611
11455	Sandalwood Meridian Massage Comb for Scalp Stimulation and Hair Growth.	line_item	1093620
11456	2% discount	fee	1093620
11457	Economy	shipping	1093620
11444	Innovative Turntable Tonearm Cue Lift & Damper Kit with Adjustable Silicone Oil Damping	line_item	1093634
11445	2% discount	fee	1093634
11446	Economy	shipping	1093634
11458	Digital Epson Reset for Model L5190: 100% Guaranteed Functioning	line_item	1093639
11459	Extra fee for COD	fee	1093639
11460	2% discount	fee	1093639
11461	Amount to Pay at the time of delivery	fee	1093639
11462	Priority	shipping	1093639
11474	Ginseng Gold Polypeptide Anti-Aging Essence:  Reduce Wrinkles & Revitalize Skin with Powerful Ginseng	line_item	1093644
11475	2% discount	fee	1093644
11476	Priority	shipping	1093644
11477	Powerful NP-BD1 Battery Charger for Sony Cameras (DSC-T2, DSC-T200, DSC-T300, DSC-T77, DSC-T700, TX1)	line_item	1093645
11478	2% discount	fee	1093645
11479	Economy	shipping	1093645
11483	Orange Exfoliating Whitening Gel Scrub: Brightening and Deep Cleansing for Radiant Skin	line_item	1093651
11484	Extra fee for COD	fee	1093651
11485	2% discount	fee	1093651
11486	Amount to Pay at the time of delivery	fee	1093651
11487	Priority	shipping	1093651
11496	All Natural Organic Blue Lotus Nymphaea Caerulea Dried Herbal Tea Flower, 13G	line_item	1093657
11497	2% discount	fee	1093657
11498	Economy	shipping	1093657
11499	Atomy Evening Care 4-Step Routine: Deep Foam Cleanser, Peeling Gel, Mask, and Mineral Vitamin	line_item	1093658
11500	Gift wrapper	fee	1093658
11501	2% discount	fee	1093658
11502	Priority	shipping	1093658
11503	All Natural Organic Blue Lotus Nymphaea Caerulea Dried Herbal Tea Flower, 13G	line_item	1093659
11504	Gift wrapper	fee	1093659
11506	Economy	shipping	1093659
11511	2% discount	fee	1093659
11512	2% discount	fee	1093659
11508	Advanced Ultrasonic Leak Detection System: Find & Repair Leaks in Pipes, Appliances, & More	line_item	1093660
11509	2% discount	fee	1093660
11510	Priority	shipping	1093660
11516	All Natural Organic Blue Lotus Nymphaea Caerulea Dried Herbal Tea Flower, 13G	line_item	1093669
11517	Extra fee for COD	fee	1093669
11518	Gift wrapper	fee	1093669
11519	2% discount	fee	1093669
11520	Amount to Pay at the time of delivery	fee	1093669
11521	Economy	shipping	1093669
11524	Emami GOLD 24k Gold Turmeric Skin Lightening Cream with Natural Herb Extracts, 30ml	line_item	1093680
11525	Extra fee for COD	fee	1093680
11526	2% discount	fee	1093680
11527	Amount to Pay at the time of delivery	fee	1093680
11528	Economy	shipping	1093680
11532	Hydrating Seaweed Face Mask: Whitening, Moisturizing & Acne Removal for Radiant Skin	line_item	1093683
11533	2% discount	fee	1093683
11534	Priority	shipping	1093683
11542	Blue Lotus Nymphaea Caerulea Dried Flower Herbal Tea, 100% Organic, 6g	line_item	1093694
11543	Extra fee for COD	fee	1093694
11544	2% discount	fee	1093694
11545	Amount to Pay at the time of delivery	fee	1093694
11546	Economy	shipping	1093694
11547	Blue Lotus Nymphaea Caerulea Dried Flower Herbal Tea, 100% Organic, 6g	line_item	1093695
11548	2% discount	fee	1093695
11549	Economy	shipping	1093695
11571	Discreet 1080P HD Body Camera for Covert Surveillance with IR Night Vision	line_item	1093698
11572	Extra fee for COD	fee	1093698
11573	2% discount	fee	1093698
11574	Amount to Pay at the time of delivery	fee	1093698
11575	Economy	shipping	1093698
11585	Lightning Adapter for Headphones, Charging & Data Transfer - 3.5mm AUX, USB OTG Cable	line_item	1093716
11586	2% discount	fee	1093716
11587	Economy	shipping	1093716
11591	Flawless Coverage: Birthmark, Scar, Acne, and Tattoo Concealing Tape Stickers	line_item	1093718
11592	Extra fee for COD	fee	1093718
11593	Gift wrapper	fee	1093718
11594	2% discount	fee	1093718
11595	Amount to Pay at the time of delivery	fee	1093718
11596	Economy	shipping	1093718
11601	Ultra-Clear HD Body Camera: Capture Every Moment with 1080P Video and IR Night Vision	line_item	1093734
11602	Extra fee for COD	fee	1093734
11603	2% discount	fee	1093734
11604	Amount to Pay at the time of delivery	fee	1093734
11605	Priority	shipping	1093734
11613	Soft Silicone Camera Case for Sony A7 II A7II A7R - Protective Rubber Body Cover	line_item	1093738
11614	Extra fee for COD	fee	1093738
11615	2% discount	fee	1093738
11616	Amount to Pay at the time of delivery	fee	1093738
11617	Economy	shipping	1093738
11652	Advanced Corn Removal Gel: Powerful Treatment for Hard Skin and Calluses	line_item	1093847
11653	2% discount	fee	1093847
11654	Priority	shipping	1093847
11655	Blue Lotus Nymphaea Caerulea Dried Flower Herbal Tea, 100% Organic, 6g	line_item	1093848
11656	2% discount	fee	1093848
11657	Economy	shipping	1093848
11675	Premium Polarizing Horizontal Polarizer Film for Watch Calculator LCD Display Repair (L1B5)	line_item	1093981
11676	2% discount	fee	1093981
11677	Priority	shipping	1093981
11678	Beats Fit Pro True Wireless Noise Cancelling Earbuds in Moon Dune Earth	line_item	1093988
11679	2% discount	fee	1093988
11680	Economy	shipping	1093988
11681	Milia Serum: Eliminate Oil Bumps with Our 30ML Milia Spot Treatment Solution	line_item	1093990
11682	2% discount	fee	1093990
11683	Priority	shipping	1093990
11684	Enrich Your Garden with 50 Sweet Redlove Apple Seeds: Grow Luscious Black Flesh Apples	line_item	1093998
11685	Extra fee for COD	fee	1093998
11686	Amount to Pay at the time of delivery	fee	1093998
11687	Priority	shipping	1093998
11688	Blue Lotus Flower Sun Dried Organic Tea: Experience Tranquility and Clarity with Nymphaea Caerulea 30g	line_item	1093999
11689	2% discount	fee	1093999
11690	Priority	shipping	1093999
11711	Invisible Comfort: Wireless Earbud Earpiece with Loopset for Hidden Communication	line_item	1094117
11712	Extra fee for COD	fee	1094117
11713	2% discount	fee	1094117
11714	Amount to Pay at the time of delivery	fee	1094117
11715	Economy	shipping	1094117
11726	High-Fidelity MP3/MP4 Player with 1.8 Inch TFT Color Screen and Noise Reduction for Music Lovers.	line_item	1094119
11727	Gift wrapper	fee	1094119
11728	2% discount	fee	1094119
11729	Priority	shipping	1094119
11736	Fujifilm XT2 XT3 X-T3 Flash Remote PC Sync Terminal Cap + Battery Grip Cover	line_item	1094133
11737	2% discount	fee	1094133
11738	Economy	shipping	1094133
11744	Blue Lotus Nymphaea Caerulea Dried Flower Herbal Tea, 100% Organic, 6g	line_item	1094136
11745	Extra fee for COD	fee	1094136
11746	2% discount	fee	1094136
11747	Amount to Pay at the time of delivery	fee	1094136
11748	Economy	shipping	1094136
11774	Glowpink Watermelon Niacinamide Glass Glow Serum: Achieve Radiant, Glass-Like Skin with this Hydrating and Brightening Serum.	line_item	1094146
11775	2% discount	fee	1094146
11776	Economy	shipping	1094146
11777	Jean Paul Gaultier Le Beau Eau de Parfum Intense: The Intensely Magnetic and Virile Fragrance for Men	line_item	1094147
11778	Priority	shipping	1094147
11784	Premium Swiss Lace Net for Wig Making & Closure - 1 Yard (135cm x 92cm) - Choose Your Color - Dark Brown	line_item	1094150
11785	2% discount	fee	1094150
11786	Priority	shipping	1094150
11787	Premium Swiss Lace Net for Wig Making & Closure - 1 Yard (135cm x 92cm) - Choose Your Color - Dark Brown	line_item	1094151
11788	Priority	shipping	1094151
11789	Portable HiFi MP3 Music Player with 1.8-Inch Full Screen for Ultimate Listening Experience	line_item	1094152
11790	2% discount	fee	1094152
11791	Priority	shipping	1094152
11795	German Ventilating Needle for Lace Wig Making - Sizes 1-1, 1-2, 2-3, 3-4 (Choose Size) - 1-2	line_item	1094156
11796	German Ventilating Needle for Lace Wig Making - Sizes 1-1, 1-2, 2-3, 3-4 (Choose Size) - 2-3	line_item	1094156
11797	2% discount	fee	1094156
11798	Economy	shipping	1094156
11799	German Ventilating Needle for Lace Wig Making - Sizes 1-1, 1-2, 2-3, 3-4 (Choose Size) - 2-3	line_item	1094157
11800	German Ventilating Needle for Lace Wig Making - Sizes 1-1, 1-2, 2-3, 3-4 (Choose Size) - 3-4	line_item	1094157
11801	2% discount	fee	1094157
11802	Economy	shipping	1094157
11803	DJI Mavic Pro Platinum Landing Gear Kits: Replace Worn Feet & Motor Base for Smooth Takeoffs & Landings	line_item	1094158
11804	Extra fee for COD	fee	1094158
11805	2% discount	fee	1094158
11806	Amount to Pay at the time of delivery	fee	1094158
11807	Economy	shipping	1094158
11808	Revitalize Your Hair with IMC Organic Noni Herbal Hair Color Shampoo (Pack of 4) for Instant Black Coverage	line_item	1094159
11809	Extra fee for COD	fee	1094159
11810	Amount to Pay at the time of delivery	fee	1094159
11811	Priority	shipping	1094159
11812	Dell Laptop DC Tip Converter: 5.5x2.1mm Female to 4.5x3.0mm Male Power Adapter	line_item	1094160
11813	2% discount	fee	1094160
11814	Economy	shipping	1094160
11819	Blue Lotus Nymphaea Caerulea Dried Flower Herbal Tea, 100% Organic, 6g	line_item	1094162
11820	2% discount	fee	1094162
11821	Economy	shipping	1094162
11822	Blue Lotus Nymphaea Caerulea Dried Flower Herbal Tea, 100% Organic, 6g	line_item	1094163
11823	2% discount	fee	1094163
11824	Economy	shipping	1094163
11831	RGB AV Cable: Enhance Your Gaming Experience with PS2/PS3 Compatibility - Black	line_item	1094173
11832	Gift wrapper	fee	1094173
11833	2% discount	fee	1094173
11834	Priority	shipping	1094173
11850	Advanced Nicotinamide Toothpaste for Brighter, Whiter Teeth & Oral Hygiene	line_item	1094186
11851	Extra fee for COD	fee	1094186
11852	2% discount	fee	1094186
11853	Amount to Pay at the time of delivery	fee	1094186
11854	Priority	shipping	1094186
11855	Enchanting White Angel Trumpet Flower Seeds: Datura Beej for Moonflower Blooms	line_item	1094187
11856	2% discount	fee	1094187
11857	Priority	shipping	1094187
11858	Vivid and Vibrant: Enchanting 30 Red Bayberry Seeds (Myrica Rubra) for an Organic Strawberry Orchard	line_item	1094188
11859	Eco-Friendly Biodegradable Seedling Grow Bags for Sustainable Gardening	line_item	1094188
11860	Extra fee for COD	fee	1094188
11861	2% discount	fee	1094188
11862	Amount to Pay at the time of delivery	fee	1094188
11863	Economy	shipping	1094188
11874	Hugo Boss Bottled Intense Eau de Parfum: A Captivating and Masculine Fragrance for Men	line_item	1094191
11875	Gift wrapper	fee	1094191
11876	2% discount	fee	1094191
11877	Priority	shipping	1094191
11889	Certified Organic Elephant Garlic Bulbs: Heirloom Ceylon Garlic Seeds for Home Gardening (50g)	line_item	1094195
11890	2% discount	fee	1094195
11891	Economy	shipping	1094195
11892	Premium Comfort Earpad and Headband Replacement for Sennheiser HD565, HD600, HD580, HD650 Headphones	line_item	1094196
11893	Extra fee for COD	fee	1094196
11894	2% discount	fee	1094196
11895	Amount to Pay at the time of delivery	fee	1094196
11896	Priority	shipping	1094196
11902	C-Mount to 23.2mm Ring Adapter for Microscope CCD/CMOS Cameras, Enhancing Connectivity and Imaging Performance	line_item	1094198
11903	2% discount	fee	1094198
11904	Priority	shipping	1094198
11905	Collagen & Glutathione Capsules: Skin Whitening, Lightening, & Anti-Aging Support	line_item	1094199
11906	2% discount	fee	1094199
11907	Economy	shipping	1094199
11911	Ultimate Bed Sheet Grippers - Secure Your Mattress Cover & Keep Sheets in Place	line_item	1094201
11912	2% discount	fee	1094201
11913	Economy	shipping	1094201
11932	USB 2.0 Sync & Charge Cable for Sony Walkman MP3 Players (NW-A800, NWZ-A816, NWZ-S764BLK, NWZ-E463RED, NWZ-765BT)	line_item	1094204
11933	2% discount	fee	1094204
11934	Economy	shipping	1094204
11924	Homemade Pure Herbal Hair Oil for Natural Growth & Hair Fall Control (200ML)	line_item	1094206
11925	2% discount	fee	1094206
11926	Priority	shipping	1094206
11927	Homemade Pure Herbal Hair Oil for Natural Growth & Hair Fall Control (200ML)	line_item	1094207
11928	Extra fee for COD	fee	1094207
11929	2% discount	fee	1094207
11930	Amount to Pay at the time of delivery	fee	1094207
11931	Economy	shipping	1094207
11935	Solderless USB Male to 5 Pin Terminal Adapter Cable for Easy Connection (30cm)	line_item	1094208
11936	2% discount	fee	1094208
11937	Economy	shipping	1094208
11941	Silicone Sheet Mask Cover for Deep Moisturizing and Skin Therapy (Pack of 3)	line_item	1094209
11942	2% discount	fee	1094209
11943	Economy	shipping	1094209
11944	Enrich Your Garden: 400 Organic African Red Eggplant Seeds for Bountiful Heirloom Harvest	line_item	1094210
11945	2% discount	fee	1094210
11946	Economy	shipping	1094210
11947	Enrich Your Garden: 400 Organic African Red Eggplant Seeds for Bountiful Heirloom Harvest	line_item	1094211
11948	2% discount	fee	1094211
11949	Economy	shipping	1094211
11950	Enchanting 16-Bloom Original Flowering Tea: A Symphony of Colors, Flavors, and Health	line_item	1094212
11951	2% discount	fee	1094212
11952	Economy	shipping	1094212
11953	12V/24V Truck Trailer Round Backup Light with 16 LEDs - Alloy & Plastic for Safe Reversing	line_item	1094213
11954	Gift wrapper	fee	1094213
11955	2% discount	fee	1094213
11956	Economy	shipping	1094213
11960	Mielle Rosemary & Mint Scalp Revitalizing & Hair Strengthening Oil	line_item	1094214
11961	2% discount	fee	1094214
11962	Economy	shipping	1094214
11963	Enhanced Connectivity: Dell Latitude 3380 HDD Hard Drive Cable Adapter Connector	line_item	1094215
11964	2% discount	fee	1094215
11965	Economy	shipping	1094215
11969	Carolina Herrera Gold Myrrh Absolute Eau de Parfum, Sensuous and Alluring Fragrance, 3.4 fl.oz (100 ML)	line_item	1094216
11970	2% discount	fee	1094216
11971	Economy	shipping	1094216
11972	Sapphire Pulse Radeon RX 470 4GB GDDR5 Optimized for Crypto Mining with Elpida Memory	line_item	1094217
11973	2% discount	fee	1094217
11974	Economy	shipping	1094217
11978	Sapphire Pulse Radeon RX 470 4GB GDDR5 Optimized for Crypto Mining with Elpida Memory	line_item	1094218
11979	2% discount	fee	1094218
11980	Economy	shipping	1094218
11987	Achieve Brighter, Even-Toned Skin in 3 Days with This Powerful Whitening Cream for Dark Skin.	line_item	1094219
11988	2% discount	fee	1094219
11989	Priority	shipping	1094219
11993	Powerful Skin Birthmark Removal Oil for Lightening Face Hyperpigmentation	line_item	1094221
11994	2% discount	fee	1094221
11995	Priority	shipping	1094221
12004	ACCSOON Pro Wireless Video Transmission System Stand and Bracket for DJI RS 2/RS 3/RSC 2 Gimbals	line_item	1094226
12005	2% discount	fee	1094226
12006	Priority	shipping	1094226
12007	Premium Replacement Headband Compatible with Beats Solo 3 Wireless Headphones - Matte Silver	line_item	1094234
12008	Extra fee for COD	fee	1094234
12009	2% discount	fee	1094234
12010	Amount to Pay at the time of delivery	fee	1094234
12011	Economy	shipping	1094234
12012	Exceptional Portable 3.5mm Pillow Speaker: Immerse Yourself in Audio Comfort for MP3, MP4, iPod, and Phone	line_item	1094235
12013	Extra fee for COD	fee	1094235
12014	2% discount	fee	1094235
12015	Amount to Pay at the time of delivery	fee	1094235
12016	Economy	shipping	1094235
12017	Laptop DC Tip Converter 5.5 x 2.1mm Female to 7.4mm x 5.0mm Male for HP Dell Chargers	line_item	1094237
12018	2% discount	fee	1094237
12019	Economy	shipping	1094237
12020	Tranquil Serenity: Blue Lotus Flowers for Spiritual Awakening and Enhanced Well-being 10g	line_item	1094238
12021	2% discount	fee	1094238
12022	Economy	shipping	1094238
12029	High-Power Day & Night Military Telescope for Zoom, Wildlife Viewing, & Stargazing	line_item	1094245
12030	2% discount	fee	1094245
12031	Economy	shipping	1094245
12056	Sapphire Pulse Radeon RX 470 4GB GDDR5 Optimized for Crypto Mining with Elpida Memory	line_item	1094249
12057	Sapphire RX 480/570 Graphics Card: Powerful Performance for Gaming and Creative Workloads	line_item	1094249
12058	Gift wrapper	fee	1094249
12059	2% discount	fee	1094249
12060	Economy	shipping	1094249
12094	Sapphire Pulse Radeon RX 470 4GB GDDR5 Optimized for Crypto Mining with Elpida Memory	line_item	1094257
