ID	post_author	post_date	post_date_gmt	post_content	post_title	post_excerpt	post_status	comment_status	ping_status	post_password	post_name	to_ping	pinged	post_modified	post_modified_gmt	post_content_filtered	post_parent	guid	menu_order	post_type	post_mime_type	comment_count
1093404	1	2024-08-26 20:44:04	2024-08-26 15:14:04		Order &ndash; August 26, 2024 @ 08:44 PM		wc-failed	closed	closed	wc_order_GIWN5qotmmRti	order-26-aug-2024-0314-pm			2024-08-26 21:01:30	2024-08-26 15:31:30		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1093404	0	shop_order		3
1093405	1	2024-08-26 21:35:37	2024-08-26 16:05:37		Order &ndash; August 26, 2024 @ 09:35 PM		wc-failed	closed	closed	wc_order_Fg69PWFkh81q4	order-26-aug-2024-0405-pm			2024-08-26 22:27:16	2024-08-26 16:57:16		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1093405	0	shop_order		2
1093407	1	2024-08-27 05:22:51	2024-08-26 23:52:51		Order &ndash; August 27, 2024 @ 05:22 AM		wc-failed	closed	closed	wc_order_JbGDoEQiaRdFk	order-26-aug-2024-1152-pm			2024-08-27 06:21:48	2024-08-27 00:51:48		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1093407	0	shop_order		3
1093410	1	2024-08-27 12:59:14	2024-08-27 07:29:14		Order &ndash; August 27, 2024 @ 12:59 PM	Pz deliver it within few day as I have marriage so I need it urgently	wc-failed	closed	closed	wc_order_tpwR0omPn87NC	order-27-aug-2024-0729-am			2024-08-27 13:05:46	2024-08-27 07:35:46		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1093410	0	shop_order		2
1093411	1	2024-08-27 13:25:57	2024-08-27 07:55:57		Order &ndash; August 27, 2024 @ 01:25 PM		wc-completed	closed	closed	wc_order_ObtHxO5rWsgCq	order-27-aug-2024-0755-am			2024-09-18 07:57:22	2024-09-18 02:27:22		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1093411	0	shop_order		8
1093414	1	2024-08-27 19:36:13	2024-08-27 14:06:13		Order &ndash; August 27, 2024 @ 07:36 PM		wc-failed	closed	closed	wc_order_1t49aTajySatK	order-27-aug-2024-0206-pm			2024-08-27 22:35:18	2024-08-27 17:05:18		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1093414	0	shop_order		2
1093415	1	2024-08-27 20:23:03	2024-08-27 14:53:03		Order &ndash; August 27, 2024 @ 08:23 PM		wc-failed	closed	closed	wc_order_5K5incQdXRqar	order-27-aug-2024-0253-pm			2024-08-28 17:20:38	2024-08-28 11:50:38		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1093415	0	shop_order		6
1093416	1	2024-08-27 21:43:30	2024-08-27 16:13:30		Order &ndash; August 27, 2024 @ 09:43 PM		wc-failed	closed	closed	wc_order_Lv8CpT9TobQJW	order-27-aug-2024-0413-pm			2024-08-27 22:35:07	2024-08-27 17:05:07		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1093416	0	shop_order		4
1093417	1	2024-08-27 22:40:42	2024-08-27 17:10:42		Order &ndash; August 27, 2024 @ 10:40 PM		wc-failed	closed	closed	wc_order_pElWPwJ1oUaBP	order-27-aug-2024-0510-pm			2024-08-28 07:54:43	2024-08-28 02:24:43		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1093417	0	shop_order		2
1093418	1	2024-08-28 00:53:52	2024-08-27 19:23:52		Order &ndash; August 28, 2024 @ 12:53 AM		wc-failed	closed	closed	wc_order_ct25KlEts52ou	order-27-aug-2024-0723-pm			2024-08-28 21:07:33	2024-08-28 15:37:33		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1093418	0	shop_order		10
1093419	1	2024-08-28 01:24:27	2024-08-27 19:54:27		Order &ndash; August 28, 2024 @ 01:24 AM		wc-failed	closed	closed	wc_order_cj46VgD82MQbg	order-27-aug-2024-0754-pm			2024-08-28 07:32:33	2024-08-28 02:02:33		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1093419	0	shop_order		2
1093448	1	2024-08-28 14:29:04	2024-08-28 08:59:04		Order &ndash; August 28, 2024 @ 02:29 PM	DELIVERED	wc-completed	closed	closed	wc_order_x2G9KV615iaKg	order-28-aug-2024-0859-am			2024-09-05 15:42:44	2024-09-05 10:12:44		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1093448	0	shop_order		9
1093466	1	2024-08-28 21:00:41	2024-08-28 15:30:41		Order &ndash; August 28, 2024 @ 09:00 PM		wc-failed	closed	closed	wc_order_uardhfFuI51pp	order-28-aug-2024-0330-pm			2024-08-28 21:31:27	2024-08-28 16:01:27		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1093466	0	shop_order		2
1093467	1	2024-08-29 00:20:52	2024-08-28 18:50:52		Order &ndash; August 29, 2024 @ 12:20 AM		wc-failed	closed	closed	wc_order_xQv6U84EFvUhi	order-28-aug-2024-0650-pm			2024-08-29 07:00:48	2024-08-29 01:30:48		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1093467	0	shop_order		2
1093469	1	2024-08-29 11:58:40	2024-08-29 06:28:40		Order &ndash; August 29, 2024 @ 11:58 AM		wc-completed	closed	closed	wc_order_uvbdHge0qNaT5	order-29-aug-2024-0628-am			2024-10-04 14:04:39	2024-10-04 08:34:39		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1093469	0	shop_order		9
1093470	1	2024-08-29 14:13:40	2024-08-29 08:43:40		Order &ndash; August 29, 2024 @ 02:13 PM		wc-failed	closed	closed	wc_order_gRcGaYLHnCbZC	order-29-aug-2024-0843-am			2024-08-29 16:00:55	2024-08-29 10:30:55		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1093470	0	shop_order		3
1093471	1	2024-08-29 22:48:17	2024-08-29 17:18:17		Order &ndash; August 29, 2024 @ 10:48 PM		wc-failed	closed	closed	wc_order_mLgStq0XktVLU	order-29-aug-2024-0518-pm			2024-08-30 15:51:03	2024-08-30 10:21:03		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1093471	0	shop_order		5
1093472	1	2024-08-30 00:40:16	2024-08-29 19:10:16		Order &ndash; August 30, 2024 @ 12:40 AM	FOR ASUS TUF GAMING LAPTOP	wc-refunded	closed	closed	wc_order_hv0hIyTzTlYnw	order-29-aug-2024-0710-pm			2024-08-30 10:43:12	2024-08-30 05:13:12		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1093472	0	shop_order		7
1093474	1	2024-08-30 19:16:31	2024-08-30 13:46:31		Order &ndash; August 30, 2024 @ 07:16 PM		wc-failed	closed	closed	wc_order_qQ4YIuRuvNE6t	order-30-aug-2024-0146-pm			2024-08-30 19:50:12	2024-08-30 14:20:12		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1093474	0	shop_order		2
1093475	1	2024-08-30 19:34:50	2024-08-30 14:04:50		Order &ndash; August 30, 2024 @ 07:34 PM		wc-failed	closed	closed	wc_order_T6ap9f7PjV9Sh	order-30-aug-2024-0204-pm			2024-08-30 19:50:22	2024-08-30 14:20:22		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1093475	0	shop_order		2
1093476	1	2024-08-31 06:52:31	2024-08-31 01:22:31		Order &ndash; August 31, 2024 @ 06:52 AM		wc-failed	closed	closed	wc_order_aP0S9zCRBqdWO	order-31-aug-2024-0122-am			2024-08-31 10:31:20	2024-08-31 05:01:20		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1093476	0	shop_order		2
1093477	1	2024-08-31 19:29:26	2024-08-31 13:59:26		Order &ndash; August 31, 2024 @ 07:29 PM		wc-completed	closed	closed	wc_order_zh51LFPtF3kvl	order-31-aug-2024-0159-pm			2024-09-05 15:05:17	2024-09-05 09:35:17		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1093477	0	shop_order		7
1093478	1	2024-09-01 09:28:49	2024-09-01 03:58:49		Order &ndash; September 1, 2024 @ 09:28 AM		wc-failed	closed	closed	wc_order_u2X6PABmWYrWZ	order-01-sep-2024-0358-am			2024-09-01 11:34:09	2024-09-01 06:04:09		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1093478	0	shop_order		2
1093479	1	2024-09-01 13:08:34	2024-09-01 07:38:34		Order &ndash; September 1, 2024 @ 01:08 PM		wc-failed	closed	closed	wc_order_rX2X23S9g0NFe	order-01-sep-2024-0738-am			2024-09-01 13:25:39	2024-09-01 07:55:39		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1093479	0	shop_order		4
1093480	1	2024-09-01 14:04:07	2024-09-01 08:34:07		Order &ndash; September 1, 2024 @ 02:04 PM		wc-failed	closed	closed	wc_order_uIXzhyOGN90aS	order-01-sep-2024-0834-am			2024-09-01 14:17:46	2024-09-01 08:47:46		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1093480	0	shop_order		4
1093481	1	2024-09-01 16:06:55	2024-09-01 10:36:55		Order &ndash; September 1, 2024 @ 04:06 PM		wc-failed	closed	closed	wc_order_5tdNplkoaonRO	order-01-sep-2024-1036-am			2024-09-01 20:16:51	2024-09-01 14:46:51		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1093481	0	shop_order		4
1093483	1	2024-09-02 14:43:38	2024-09-02 09:13:38		Order &ndash; September 2, 2024 @ 02:43 PM		wc-completed	closed	closed	wc_order_f4PaGN6zT9ViE	order-02-sep-2024-0913-am			2024-11-21 13:03:17	2024-11-21 07:33:17		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1093483	0	shop_order		8
1093485	1	2024-09-03 15:53:20	2024-09-03 10:23:20		Order &ndash; September 3, 2024 @ 03:53 PM		wc-failed	closed	closed	wc_order_7Iibf5uzCOjRv	order-03-sep-2024-1023-am			2024-09-03 18:37:30	2024-09-03 13:07:30		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1093485	0	shop_order		2
1093488	1	2024-09-03 18:03:32	2024-09-03 12:33:32		Order &ndash; September 3, 2024 @ 06:03 PM		wc-refunded	closed	closed	wc_order_zZ90aIlycNEo8	order-03-sep-2024-1233-pm			2024-09-05 10:29:21	2024-09-05 04:59:21		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1093488	0	shop_order		6
1093489	1	2024-09-03 19:35:23	2024-09-03 14:05:23		Order &ndash; September 3, 2024 @ 07:35 PM		wc-failed	closed	closed	wc_order_CIUo8fTpH38tB	order-03-sep-2024-0205-pm			2024-09-04 00:10:45	2024-09-03 18:40:45		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1093489	0	shop_order		2
1093490	1	2024-09-03 22:26:24	2024-09-03 16:56:24		Order &ndash; September 3, 2024 @ 10:26 PM		wc-failed	closed	closed	wc_order_xfNi9LPjT6WPf	order-03-sep-2024-0456-pm			2024-09-04 00:10:49	2024-09-03 18:40:49		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1093490	0	shop_order		2
1093491	1	2024-09-03 22:29:47	2024-09-03 16:59:47		Order &ndash; September 3, 2024 @ 10:29 PM		wc-failed	closed	closed	wc_order_gUO7WoMajLDT0	order-03-sep-2024-0459-pm			2024-09-04 00:10:27	2024-09-03 18:40:27		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1093491	0	shop_order		2
1093492	1	2024-09-03 23:59:36	2024-09-03 18:29:36		Order &ndash; September 3, 2024 @ 11:59 PM	DELIVERED	wc-refunded	closed	closed	wc_order_BQzPrKMIXL8dl	order-03-sep-2024-0629-pm			2025-07-11 11:00:45	2025-07-11 05:30:45		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1093492	0	shop_order		14
1093493	1	2024-09-04 01:05:35	2024-09-03 19:35:35		Order &ndash; September 4, 2024 @ 01:05 AM		wc-failed	closed	closed	wc_order_pf4aD4yGLuACK	order-03-sep-2024-0735-pm			2024-09-04 08:14:59	2024-09-04 02:44:59		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1093493	0	shop_order		2
1093494	1	2024-09-04 07:07:10	2024-09-04 01:37:10		Order &ndash; September 4, 2024 @ 07:07 AM		wc-refunded	closed	closed	wc_order_ACTIn5rrysUqb	order-04-sep-2024-0137-am			2024-09-05 15:35:22	2024-09-05 10:05:22		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1093494	0	shop_order		8
1093496	1	2024-09-04 11:29:56	2024-09-04 05:59:56		Order &ndash; September 4, 2024 @ 11:29 AM		wc-failed	closed	closed	wc_order_EnAGPmiV6IslD	order-04-sep-2024-0559-am			2024-09-05 00:13:46	2024-09-04 18:43:46		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1093496	0	shop_order		1
1093497	1	2024-09-04 17:04:49	2024-09-04 11:34:49		Order &ndash; September 4, 2024 @ 05:04 PM		wc-failed	closed	closed	wc_order_TjoX74EtJFxNv	order-04-sep-2024-1134-am			2024-09-05 00:13:37	2024-09-04 18:43:37		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1093497	0	shop_order		2
1093498	1	2024-09-04 21:21:56	2024-09-04 15:51:56		Order &ndash; September 4, 2024 @ 09:21 PM		wc-failed	closed	closed	wc_order_k8wUZ1orbQr0u	order-04-sep-2024-0351-pm			2024-09-05 00:13:28	2024-09-04 18:43:28		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1093498	0	shop_order		2
1093499	1	2024-09-05 00:03:13	2024-09-04 18:33:13		Order &ndash; September 5, 2024 @ 12:03 AM		wc-failed	closed	closed	wc_order_QIWCEi0KrQnAx	order-04-sep-2024-0633-pm			2024-09-05 00:13:10	2024-09-04 18:43:10		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1093499	0	shop_order		4
1093501	1	2024-09-05 01:33:24	2024-09-04 20:03:24		Order &ndash; September 5, 2024 @ 01:33 AM		wc-completed	closed	closed	wc_order_I6djyWWDy1kD1	order-04-sep-2024-0803-pm			2024-10-15 08:41:47	2024-10-15 03:11:47		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1093501	0	shop_order		9
1093502	1	2024-09-05 09:17:21	2024-09-05 03:47:21		Order &ndash; September 5, 2024 @ 09:17 AM	Please make it as quick to deliver as possible.	wc-failed	closed	closed	wc_order_JDq0306bBw4sY	order-05-sep-2024-0347-am			2024-09-05 10:22:20	2024-09-05 04:52:20		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1093502	0	shop_order		2
1093507	1	2024-09-05 15:09:46	2024-09-05 09:39:46		Order &ndash; September 5, 2024 @ 03:09 PM	Order jaldi milte to thik rahega ok	wc-failed	closed	closed	wc_order_dktpXGNffY7m6	order-05-sep-2024-0939-am			2024-09-05 15:37:34	2024-09-05 10:07:34		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1093507	0	shop_order		4
1093511	1	2024-09-05 17:07:46	2024-09-05 11:37:46		Order &ndash; September 5, 2024 @ 05:07 PM		wc-failed	closed	closed	wc_order_brq7GJhqWXmhZ	order-05-sep-2024-1137-am			2024-09-05 21:02:43	2024-09-05 15:32:43		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1093511	0	shop_order		2
1093512	1	2024-09-05 17:46:17	2024-09-05 12:16:17		Order &ndash; September 5, 2024 @ 05:46 PM		wc-failed	closed	closed	wc_order_CaJDZ3PsdrpZY	order-05-sep-2024-1216-pm			2024-09-05 21:02:38	2024-09-05 15:32:38		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1093512	0	shop_order		2
1093513	1	2024-09-05 23:49:37	2024-09-05 18:19:37		Order &ndash; September 5, 2024 @ 11:49 PM		wc-failed	closed	closed	wc_order_HaCxMoVWT4bGo	order-05-sep-2024-0619-pm			2024-09-06 10:35:34	2024-09-06 05:05:34		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1093513	0	shop_order		2
1093518	1	2024-09-07 00:18:55	2024-09-06 18:48:55		Order &ndash; September 7, 2024 @ 12:18 AM		wc-failed	closed	closed	wc_order_3NOlQBQKWjRHv	order-06-sep-2024-0648-pm			2024-09-07 08:02:42	2024-09-07 02:32:42		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1093518	0	shop_order		2
1093519	1	2024-09-07 01:50:22	2024-09-06 20:20:22		Order &ndash; September 7, 2024 @ 01:50 AM		wc-failed	closed	closed	wc_order_EnSbTz8YbgfQ7	order-06-sep-2024-0820-pm			2024-09-07 08:02:37	2024-09-07 02:32:37		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1093519	0	shop_order		4
1093520	1	2024-09-07 02:33:30	2024-09-06 21:03:30		Order &ndash; September 7, 2024 @ 02:33 AM		wc-failed	closed	closed	wc_order_Xk8RdDzgXcIJX	order-06-sep-2024-0903-pm			2024-09-07 08:02:25	2024-09-07 02:32:25		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1093520	0	shop_order		2
1093521	1	2024-09-07 07:40:02	2024-09-07 02:10:02		Order &ndash; September 7, 2024 @ 07:40 AM	DELIVERED	wc-completed	closed	closed	wc_order_rW8VL59pEzZ4Q	order-07-sep-2024-0210-am			2024-10-25 10:48:44	2024-10-25 05:18:44		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1093521	0	shop_order		12
1093523	1	2024-09-07 14:39:09	2024-09-07 09:09:09		Order &ndash; September 7, 2024 @ 02:39 PM		wc-failed	closed	closed	wc_order_VN9AKgmlbYTSP	order-07-sep-2024-0909-am			2024-09-07 14:52:16	2024-09-07 09:22:16		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1093523	0	shop_order		4
1093525	1	2024-09-07 21:16:45	2024-09-07 15:46:45		Order &ndash; September 7, 2024 @ 09:16 PM		wc-refunded	closed	closed	wc_order_Z2tOTZZRguaJp	order-07-sep-2024-0346-pm			2024-09-07 22:09:36	2024-09-07 16:39:36		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1093525	0	shop_order		5
1093526	1	2024-09-07 21:26:26	2024-09-07 15:56:26		Order &ndash; September 7, 2024 @ 09:26 PM		wc-failed	closed	closed	wc_order_UkbfdLnvXe3XE	order-07-sep-2024-0356-pm			2024-09-07 22:06:35	2024-09-07 16:36:35		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1093526	0	shop_order		2
1093528	1	2024-09-07 22:47:26	2024-09-07 17:17:26		Order &ndash; September 7, 2024 @ 10:47 PM	Village post Bhojasar (Aau)342311 Jodhpur Rajasthan phalodi	wc-failed	closed	closed	wc_order_0Nv8Qd9C4mMs0	order-07-sep-2024-0517-pm			2024-09-07 23:19:48	2024-09-07 17:49:48		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1093528	0	shop_order		2
1093529	1	2024-09-08 09:55:53	2024-09-08 04:25:53		Order &ndash; September 8, 2024 @ 09:55 AM		wc-failed	closed	closed	wc_order_7vIAQpdDRNxXz	order-08-sep-2024-0425-am			2024-09-08 14:30:40	2024-09-08 09:00:40		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1093529	0	shop_order		2
1093533	1	2024-09-08 14:20:38	2024-09-08 08:50:38		Order &ndash; September 8, 2024 @ 02:20 PM		wc-failed	closed	closed	wc_order_bQEkPaDkiUix6	order-08-sep-2024-0850-am			2024-09-08 17:31:41	2024-09-08 12:01:41		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1093533	0	shop_order		2
1093534	1	2024-09-08 17:44:23	2024-09-08 12:14:23		Order &ndash; September 8, 2024 @ 05:44 PM		wc-failed	closed	closed	wc_order_6z1fvESnqAaHW	order-08-sep-2024-1214-pm			2024-09-09 01:03:34	2024-09-08 19:33:34		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1093534	0	shop_order		2
1093535	1	2024-09-08 20:28:53	2024-09-08 14:58:53		Order &ndash; September 8, 2024 @ 08:28 PM		wc-failed	closed	closed	wc_order_aYKuUMGxob4Xw	order-08-sep-2024-0258-pm			2024-09-09 01:03:25	2024-09-08 19:33:25		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1093535	0	shop_order		4
1093536	1	2024-09-09 06:03:20	2024-09-09 00:33:20		Order &ndash; September 9, 2024 @ 06:03 AM		wc-failed	closed	closed	wc_order_acNU6Zxc1ULgF	order-09-sep-2024-1233-am			2024-09-09 14:48:24	2024-09-09 09:18:24		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1093536	0	shop_order		2
1093539	1	2024-09-09 12:58:41	2024-09-09 07:28:41		Order &ndash; September 9, 2024 @ 12:58 PM		wc-completed	closed	closed	wc_order_xFCKcKWScmdPm	order-09-sep-2024-0728-am			2024-10-17 11:18:57	2024-10-17 05:48:57		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1093539	0	shop_order		6
1093540	1	2024-09-09 15:50:55	2024-09-09 10:20:55		Order &ndash; September 9, 2024 @ 03:50 PM		wc-failed	closed	closed	wc_order_RpxETrckdnjKG	order-09-sep-2024-1020-am			2024-09-09 20:17:18	2024-09-09 14:47:18		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1093540	0	shop_order		1
1093541	1	2024-09-09 22:53:37	2024-09-09 17:23:37		Order &ndash; September 9, 2024 @ 10:53 PM		wc-failed	closed	closed	wc_order_RX85gzRTSBt7w	order-09-sep-2024-0523-pm			2024-09-10 13:25:24	2024-09-10 07:55:24		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1093541	0	shop_order		2
1093542	1	2024-09-09 22:57:06	2024-09-09 17:27:06		Order &ndash; September 9, 2024 @ 10:57 PM		wc-failed	closed	closed	wc_order_2KQEcd4m0wfLg	order-09-sep-2024-0527-pm			2024-09-10 13:25:17	2024-09-10 07:55:17		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1093542	0	shop_order		1
1093543	1	2024-09-09 23:20:58	2024-09-09 17:50:58		Order &ndash; September 9, 2024 @ 11:20 PM	DELIVERED	wc-completed	closed	closed	wc_order_6OGibNJ5VFT8z	order-09-sep-2024-0550-pm			2024-10-08 14:58:24	2024-10-08 09:28:24		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1093543	0	shop_order		11
1093544	1	2024-09-10 01:09:59	2024-09-09 19:39:59		Order &ndash; September 10, 2024 @ 01:09 AM		wc-failed	closed	closed	wc_order_qKgffa1cOitf1	order-09-sep-2024-0739-pm			2024-09-10 13:25:15	2024-09-10 07:55:15		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1093544	0	shop_order		2
1093545	1	2024-09-10 15:05:31	2024-09-10 09:35:31		Order &ndash; September 10, 2024 @ 03:05 PM		wc-delivered	closed	closed	wc_order_eDj0f5CmExNwA	order-10-sep-2024-0935-am			2024-09-21 14:57:27	2024-09-21 09:27:27		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1093545	0	shop_order		9
1093549	1	2024-09-10 16:30:21	2024-09-10 11:00:21		Order &ndash; September 10, 2024 @ 04:30 PM		wc-completed	closed	closed		order-september-10-2024-0436-pm			2024-09-10 17:52:57	2024-09-10 12:22:57		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1093549	0	shop_order		5
1093551	1	2024-09-10 16:43:57	2024-09-10 11:13:57		Order &ndash; September 10, 2024 @ 04:43 PM		wc-completed	closed	closed	wc_order_hQOhu8DrL8YXA	order-13-jan-2024-0915-am-2-2-2			2024-09-10 17:53:03	2024-09-10 12:23:03		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1093551	0	shop_order		4
1093553	1	2024-09-11 12:02:23	2024-09-11 06:32:23		Order &ndash; September 11, 2024 @ 12:02 PM		wc-completed	closed	closed	wc_order_oFSfNHOSHXXS1	order-11-sep-2024-0632-am			2024-10-21 12:12:04	2024-10-21 06:42:04		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1093553	0	shop_order		8
1093554	1	2024-09-12 01:46:15	2024-09-11 20:16:15		Order &ndash; September 12, 2024 @ 01:46 AM		wc-refunded	closed	closed	wc_order_IZdpqR0iSAvhC	order-11-sep-2024-0816-pm			2024-09-12 11:37:50	2024-09-12 06:07:50		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1093554	0	shop_order		9
1093559	1	2024-09-12 17:22:59	2024-09-12 11:52:59		Order &ndash; September 12, 2024 @ 05:22 PM		wc-failed	closed	closed	wc_order_ybde8RBVUW9qm	order-12-sep-2024-1152-am			2024-09-12 18:37:17	2024-09-12 13:07:17		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1093559	0	shop_order		3
1093561	1	2024-09-13 04:36:44	2024-09-12 23:06:44		Order &ndash; September 13, 2024 @ 04:36 AM	DELIVERED	wc-completed	closed	closed	wc_order_tjIupFzQKvKdW	order-12-sep-2024-1106-pm			2024-10-28 12:24:11	2024-10-28 06:54:11		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1093561	0	shop_order		13
1093562	1	2024-09-13 08:51:58	2024-09-13 03:21:58		Order &ndash; September 13, 2024 @ 08:51 AM		wc-failed	closed	closed	wc_order_dWVQiZpDKgZde	order-13-sep-2024-0321-am			2024-09-13 19:59:05	2024-09-13 14:29:05		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1093562	0	shop_order		2
1093563	1	2024-09-13 08:53:34	2024-09-13 03:23:34		Order &ndash; September 13, 2024 @ 08:53 AM		wc-failed	closed	closed	wc_order_aztQiU9RolKzc	order-13-sep-2024-0323-am			2024-09-13 19:59:03	2024-09-13 14:29:03		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1093563	0	shop_order		2
1093564	1	2024-09-13 08:55:29	2024-09-13 03:25:29		Order &ndash; September 13, 2024 @ 08:55 AM		wc-failed	closed	closed	wc_order_WIXzVxfoKmnsd	order-13-sep-2024-0325-am			2024-09-13 19:59:01	2024-09-13 14:29:01		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1093564	0	shop_order		4
1093570	1	2024-09-13 23:30:05	2024-09-13 18:00:05		Order &ndash; September 13, 2024 @ 11:30 PM		wc-failed	closed	closed	wc_order_VHMr1AUl1jkSn	order-13-sep-2024-0600-pm			2024-09-14 00:35:26	2024-09-13 19:05:26		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1093570	0	shop_order		4
1093577	1	2024-09-14 07:39:48	2024-09-14 02:09:48		Order &ndash; September 14, 2024 @ 07:39 AM		wc-failed	closed	closed	wc_order_wklbfHLYsMq6U	order-14-sep-2024-0209-am			2024-09-14 10:41:07	2024-09-14 05:11:07		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1093577	0	shop_order		4
1093581	1	2024-09-14 22:40:23	2024-09-14 17:10:23		Order &ndash; September 14, 2024 @ 10:40 PM		wc-failed	closed	closed	wc_order_DLb20rkjjvQo5	order-14-sep-2024-0510-pm			2024-09-15 09:40:20	2024-09-15 04:10:20		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1093581	0	shop_order		2
1093582	1	2024-09-14 23:11:41	2024-09-14 17:41:41		Order &ndash; September 14, 2024 @ 11:11 PM		wc-failed	closed	closed	wc_order_zsuF2yUygr3D4	order-14-sep-2024-0541-pm			2024-09-15 09:40:23	2024-09-15 04:10:23		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1093582	0	shop_order		2
1093590	1	2024-09-16 19:56:04	2024-09-16 14:26:04		Order &ndash; September 16, 2024 @ 07:56 PM		wc-failed	closed	closed	wc_order_W6O2TqOhMhbzi	order-16-sep-2024-0226-pm			2024-09-16 21:24:21	2024-09-16 15:54:21		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1093590	0	shop_order		2
1093591	1	2024-09-17 20:25:49	2024-09-17 14:55:49		Order &ndash; September 17, 2024 @ 08:25 PM		wc-failed	closed	closed	wc_order_UVwpqchdTNJrF	order-17-sep-2024-0255-pm			2024-09-18 07:14:38	2024-09-18 01:44:38		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1093591	0	shop_order		2
